"id","codigo","codigoprograma","titulo","created_at","updated_at","ano","codigoesfera","codigofuncao","codigosubfuncao","nomeesfera","nomefuncao","nomeorgao","nomesubfuncao","codigoorgao"
89981,"30937","732",Perfuração e instalação de poços profundos no município de Caridade,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89982,"30938","631",Implantação do Centro de Hemodiálise na região da Ibiapaba,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
89983,"30939","631",Apoio financeiro para ações de saúde do município de Cascavel,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89984,"30940","631",Custeio de saúde do município de Jaguaretama,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89985,"30941","631",Custeio da Saúde para o Município de Mucambo,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89986,"30942","631",Apoio financeiro para ações de saúde do município de Senador Pompeu,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89987,"30943","631",Prestação de assistência a pacientes com necessidade de saúde operatória no município de Caridade,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
89988,"30944","732",Perfuração e montagem de poços no Município de Tamboril,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89989,"30945","631",Custeio de saúde do município de Jaguaribara,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89990,"30946","732",Perfuração e instalação de poços profundos no município de Aratuba,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89991,"30947","631",Custeio de Saúde para o Município de Horizonte,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89992,"30948","732",Perfuração e instalação de poços profundos no município de Limoeiro do Norte,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89993,"30949","631",Custeio de saúde do município de Ico,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89994,"30950","311",Ações de segurança hidrica no municipio de São Benedito,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","605","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,ABASTECIMENTO,"21000000"
89995,"30951","631",Aquisição de equipamento tomográfico para policlínica do município de Limoeiro do Norte,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89996,"30952","732",Perfuração e montagem de poços no Município de Monsenhor Tabosa,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89997,"30953","631",Apoio financeiro para ações de saúde do município de Quixeramobim,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
89998,"30954","732",Perfuração e instalação de poços profundos no município de Pedra Branca,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
89999,"30955","732",Perfuração e instalação de poços profundos no município de Santa Quitéria,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90000,"30956","631",Custeio de saúde do município de Banabuiu,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90001,"30957","732",Perfuração e instalação de poços profundos no município de Itapiúna,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90002,"30958","631",Apoio financeiro para ações de saúde do município de Iguatu,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90003,"30959","732",Perfuração e montagem de poços no Município de Independência,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90004,"30960","631",Custeio de saúde do município de Jaguaruana,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90005,"30961","732",Construção de uma adutora no município de Madalena,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90006,"30962","732",Perfuração e montagem de poços no Município de Catunda,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90007,"30963","732",Perfuração e instalação de poços profundos no município de Madalena,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90008,"30964","631",Custeio de saúde do município de Jaguaribe,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90009,"30965","732",Perfuração e instalação de poços profundos no município de Marco,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90010,"30966","732",Perfuração e montagem de poços no Município de Santa Quitéria,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90011,"30967","631",Custeio de saúde do município de Erere,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90012,"30968","451",Ampliação do convênio da SECITECE com a Universidade Aberta do Brasil (UAB),2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","12","364","01 - FISCAL",EDUCAÇÃO,"SECRETARIA DA CIÊNCIA, TECNOLOGIA E EDUCAÇÃO SUPERIOR",ENSINO SUPERIOR,"31000000"
90013,"30969","451",Instalação de espaços destinados ao acolhimento de estudantes mães e seus filhos,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","12","364","01 - FISCAL",EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE ESTADUAL DO CEARÁ,ENSINO SUPERIOR,"31200001"
90014,"30970","631",Custeio de saúde do município de Pentecoste,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90015,"30971","732",Perfuração e montagem de poços no Município de Hidrolândia,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90016,"30972","521",Implantação de delegacias de defesa da mulher,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","06","181","01 - FISCAL",SEGURANÇA PÚBLICA,POLÍCIA CIVIL,POLICIAMENTO,"10100002"
90017,"30974","631",Custeio de saúde do município de Paraipaba,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90018,"30975","631",Criação dos polos estaduais de apoio para pessoas intolerantes a lactose,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90019,"30976","732",Perfuração e montagem de poços no Município de Nova Russas,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90020,"30977","631",Custeio de saúde do município de Alto Santo,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90021,"30978","732",Perfuração e montagem de poços no Município de Ipaporanga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90022,"30979","634",Implantação do Programa de Acompanhamento psicológico e social dos alunos da Rede Pública Estadual de Ensino,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90023,"30981","732",Perfuração e instalação de poços profundos no município de Quixeré,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90024,"30982","732",Perfuração e instalação de poços profundos no município de Poranga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90025,"30983","732",Perfuração e instalação de poços profundos no município de Ipaporanga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90026,"30984","343",Incentivo para implantação da gratuidade do transporte público intermunicipal,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","26","451","01 - FISCAL",TRANSPORTE,SECRETARIA DA INFRAESTRUTURA,INFRA-ESTRUTURA URBANA,"08000000"
90027,"30985","732",Perfuração e montagem de poços no Município de Ipueiras,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90028,"30987","732",Perfuração e montagem de poços no Município de Poranga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90029,"30988","631",Incentivo ao custeio da saúde do município de Fortim,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90030,"30989","123",Apoio financeiro e psicossocial às crianças e aos adolescentes órfãos em decorrência da COVID-19,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SECRETARIA DA PROTEÇÃO SOCIAL,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47000000"
90031,"30990","732",Perfuração e montagem de poços no Município de Ararendá,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90032,"30991","313",Apoio a realização da Exposição Agropecuária e Industrial do Ceará/Expoece 2023.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","608","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA,"56000000"
90033,"30992","133",Realização de parcerias com organizações da sociedade civil para ações voltadas à redução de homicídios,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","14","422","01 - FISCAL",DIREITOS DA CIDADANIA,SECRETARIA DA PROTEÇÃO SOCIAL,"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","47000000"
90034,"30993","611",Construção de brinquedopraça no Município de Tamboril,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90035,"30994","371",Implantação de espigões na praia do Icaraí/Caucaia.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90036,"30995","631",Construção de hospital de atenção secundária no Município de Quixadá.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","14","122","01 - FISCAL",DIREITOS DA CIDADANIA,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
90037,"30996","342",Pavimentação da estrada que liga a BR 116 até o Sítio Vieira em Brejo Santo.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
90038,"30997","611",Construção de brinquedopraça no Município de Ocara,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90039,"30998","311",Formação de casas e bancos comunitários de sementes crioulas,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","608","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA,"21000000"
90040,"30999","631",Construção de hospital de atenção secundária no Município de Russas.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","14","122","01 - FISCAL",DIREITOS DA CIDADANIA,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
90041,"31000","611",Construção de brinquedopraça no Município de Monsenhor Tabosa,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90042,"31001","342","Pavimentação da rodovia que possibilita o acesso à terra indígena Tremembé, em Itapipoca",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
90043,"31002","341",Construção da estátua do padroeiro no município de Cedro.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90044,"31003","611",Construção de brinquedopraça no Município de Crateús,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90045,"31004","611",Construção de brinquedopraça no Município de Independência,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90046,"31005","732",Perfuração e instalação de poços profundos no distrito de Garrote no município de Caucaia,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90047,"31006","611",Construção de brinquedopraça no Município de Ipaporanga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90048,"31007","611",Construção de brinquedopraça no Município de Ararendá,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90049,"31008","611",Construção de brinquedopraça no Município de Poranga,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90050,"31009","611",Construção de brinquedopraça no Município de Nova Russas,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90051,"31010","631",Aquisição de 01 ambulância para o município de Baixio.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
90052,"31011","732","Perfuração e instalação de poço na localidade de Vazante do Ipu, no Distrito de Ipu Monte Claro / Canindé",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90053,"31012","631",Aquisição de 01 ambulância para o município de Abaiara.,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
90054,"31013","611",Construção de brinquedopraça no Município de Ipueiras,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90055,"31014","311","Aquisição implementos agrícolas para o assentamento Morrinhos, em Santa Quitéria",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","608","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA,"21000000"
90056,"31015","611",Construção de brinquedopraça no Município de Hidrolândia,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90057,"31016","732","Perfuração e instalação de poço na Fazenda Angicos, na localidade de Todos os Santos / Canindé",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90058,"31018","631",Apoio financeiro as ações na área da saúde em Camocim,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
90059,"31019","611",Construção de brinquedopraça no Município de Santa Quitéria,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90060,"31020","311",Aquisição de implementos agrícolas para famílias que residem em assentamentos no município de Aracati,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","608","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA,"21000000"
90061,"31021","611",Construção de brinquedopraça no Município de Catunda,2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","27","451","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
90062,"31022","732","Perfuração e instalação de poço na localidade de São Joaquim, em Todos os Santos / Canindé",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
90063,"31024","311","Aquisição de implementos agrícolas para o assentamento São Miguel I, em Itaiçaba",2024-01-02 14:07:30.179,2024-01-02 14:07:30.179,2023,"01","20","608","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA,"21000000"
