"codigo","titulo","ano","sigla"
"227018",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 18 - CRATO,2023,CREDE18
"227019",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 19 - JUAZEIRO DO NORTE,2023,CREDE19
"227020",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 20 - BREJO SANTO,2023,CREDE20
"228001",EEMTI ESTADO DE ALAGOAS,2023,"23068809"
"228002",EEMTI PROFESSORA BALBINA JUCA ALBUQUERQUE,2023,"23069031"
"228003",CEJA MONSENHOR HÉLIO CAMPOS,2023,"23070919"
"228004",EEFM DOUTOR CÉSAR CALS,2023,"23186488"
"228005",EEMTI CLAUDIO MARTINS,2023,"23067233"
"228006",COLÉGIO MILITAR DO CORPO DE BOMBEIRO,2023,"23215534"
"228007",EEEP DONA CREUSA DO CARMO ROCHA,2023,"23187956"
"228008",EEFM FERNANDO CAVALCANTE MOTA,2023,"23070218"
"228009",EEFM GOVERNADOR FLÁVIO MARCÍLIO,2023,"23070269"
"228010",EEFM DEPUTADO FRANCISCO DE ALMEIDA MONTE,2023,"23069961"
"228011",EEFM DOM HÉLDER CÂMARA,2023,"23225491"
"228012",CENTRO EDUCACIONAL DOM HÉLIO CAMPOS,2023,"23070900"
"228013",EEMTI DONA HILZA DIOGO DE OLIVEIRA,2023,"23071044"
"228014",EEMTI SAO JOSE DOS ARPOADORES,2023,"23072377"
"228015",EEMTI JOSE VALDO RIBEIRO RAMOS,2023,"23072571"
"228016",EEMTI DA VILA VELHA,2023,"23225408"
"228017",EEMTI LIONS JANGADA,2023,"23073136"
"228018",EEMTI DONA MARIA MENEZES DE SERPA,2023,"23073721"
"228019",EEEP MARWIN,2023,"23074159"
"228020",CENTRO EDUCACIONAL MOEMA TÁVORA,2023,"23074701"
"228021",EEEP PAULO PETROLA,2023,"23323418"
"228022",EEEP PRESIDENTE ROOSEVELT,2023,"23077174"
"228023",EEMTI SALES CAMPOS,2023,"23077387"
"228024",EEMTI WALDEMAR FALCAO,2023,"23078561"
"228025",EEMTI SANTO AFONSO,2023,"23069201"
"228026",EEMTI ANTONIETA SIQUEIRA,2023,"23065494"
"228027",EEMTI ANTONIO BEZERRA,2023,"23065249"
"228028",EEMTI ANTONIO SALES,2023,"23065389"
"228029",EEMTI AYRTON SENNA DA SILVA,2023,"23188774"
"228030",CAIC RAIMUNDO GOMES DE CARVALHO,2023,"23186224"
"228031",CEJA PROFESSORA MARIA EUDES VERAS,2023,"23234105"
"228032",CEJA PAULO FREIRE,2023,"23227885"
"228033",EEMTI MARIA JOSE SANTOS FERREIRA GOMES,2023,"23188545"
"228034",COLÉGIO DA POLÍCIA MILITAR DO CEARÁ,2023,"23198710"
"228035",EEMTI MONSENHOR DOURADO,2023,"23068078"
"228036",EEFM FÉLIX DE AZEVEDO,2023,"23070161"
"228037",EEFM HERÁCLITO DE CASTRO E SILVA,2023,"23070978"
"228038",EEMTI HERMINIO BARROSO,2023,"23071010"
"228039",EEF INSTITUTO DOS CEGOS,2023,"23186399"
"228040",EEF JESUS MARIA JOSÉ,2023,"23071664"
"228041",EEFM JOÃO PAULO II,2023,"23264721"
"228042",EEEP JOAQUIM NOGUEIRA,2023,"23072067"
"228043",EEFM JOSÉ BEZERRA DE MENEZES,2023,"23072237"
"228044",EEF SÃO JOSÉ DO PICI DAS PEDREIRAS,2023,"23227877"
"228045",EEFM JOSÉ WALDEMAR DE ALCÂNTARA E SILVA,2023,"23225505"
"228046",EEEP JÚLIA GIFFONI,2023,"23072792"
"228047",EEM MARIANO MARTINS,2023,"23074060"
"228048",EEFM MÁRIO HUGO CIDRACK DO VALE,2023,"23225327"
"228049",EEFM PATRONATO SAGRADA FAMÍLIA,2023,"23075686"
"228050",EEMTI PROFESSOR PAULO FREIRE,2023,"23227818"
"228051",EEFM BÁRBARA DE ALENCAR,2023,"23065842"
"228052",CAIC MARIA FELÍCIO LOPES,2023,R2MFL
"228053",CEJA PROFESSOR GILMAR MAIA DE SOUSA,2023,"23066920"
"228054",EEFM CLÓVIS BEVILÁQUA,2023,"23067268"
"228055",EEF COLÔNIA Z-8,2023,R2CZ8
"228056",EEM DONA LUIZA TAVORA PIO XII,2023,"23073420"
"228057",EEMTI DRAGAO DO MAR,2023,"23068086"
"228058",EEM HELENITA MOTA,2023,"23070897"
"228059",INSTITUTO CEARENSE DE EDUCAÇÃO DOS SURDOS,2023,"23071265"
"228060",EEEP JOAQUIM ANTÔNIO ALBANO,2023,"23072024"
"228061",EEMTI JOHNSON,2023,"23069546"
"228062",COLÉGIO ESTADUAL JUSTINIANO DE SERPA,2023,"23072865"
"228063",EEFM JUVENAL GALENO,2023,R2JG
"228064",COLEGIO ESTADUAL LICEU DO CEARA – EEMTI,2023,"23073039"
"228065",EEFM DEPUTADO MANOEL RODRIGUES,2023,"23073918"
"228066",EEEP MARIA JOSÉ MEDEIROS,2023,"23073683"
"228067",EEMTI MATIAS BECK,2023,"23068930"
"228068",EEM GENERAL MURILO BORGES MOREIRA,2023,"23075023"
"228069",EEFM NOEL HUGNEN DE OLIVEIRA PAIVA,2023,"23075147"
"228070",EEFM PADRE ROCHA,2023,"23069570"
"228071",EEFM PARÓQUIA DA PAZ,2023,"23068973"
"228072",EEMTI RENATO BRAGA,2023,"23069120"
"228073",EEFM ARQUITETO ROGÉRIO FROES,2023,"23077140"
"228074",EEFM SANTA LUZIA,2023,"23069171"
"228075",EEMTI VISCONDE DO RIO BRANCO,2023,"23078529"
"228076",EEFM DOUTORA ALDACI BARBOSA,2023,"23078685"
"228077",EEFM PROFESSOR ALOYSIO BARROS LEAL,2023,"23069023"
"228078",EEFM ANTONIO DIAS MACÊDO,2023,"23187735"
"228079",CEJA MILTON CUNHA,2023,"23236582"
"228080",EEFM PROFESSORA MARIA DA CONCEIÇÃO PORFÍRIO TELES,2023,"23073527"
"228081",EEFM CONSTÂNCIA TÁVORA,2023,"23067446"
"228082",EEMTI DOM ANTONIO DE ALMEIDA LUSTOSA,2023,"23065273"
"228083",EEMTI ESTADO DO PARA,2023,"23068833"
"228084",EEFM GOVERNADOR VIRGÍLIO TÁVORA,2023,"23069619"
"228085",EEMTI PADRE GUILHERME WAESSEN,2023,"23070820"
"228086",EEMTI INTEGRADA 02 DE MAIO,2023,"23073853"
"228087",EEMTI IRACEMA,2023,"23071354"
"228088",EEEP JAIME ALENCAR DE OLIVEIRA,2023,"23244747"
"228089",EEMTI JOAO NOGUEIRA JUCA,2023,"23252294"
"228090",EEM JOSE DE ALENCAR,2023,"23069430"
"228091",EEEP JOSÉ DE BARCELOS,2023,"23072318"
"228092",LICEU DE MESSEJANA,2023,"23221160"
"228093",EEMTI GOVERNADOR LUIZ DE GONZAGA DA FONSECA MOTA,2023,"23078758"
"228094",EEM LUIZA TAVORA – PROMORAR,2023,"23073411"
"228095",EEMTI PADRE MARCELINO CHAMPAGNAT,2023,"23078707"
"228096",EEFM PROFESSORA MARIA GONÇALVES,2023,"23069457"
"228097",EEEP MÁRIO ALENCAR,2023,"23323434"
"228098",EEEP COMENDADOR MIGUEL GURGEL,2023,"23078774"
"228099",EEMTI MIRIAN PORTO MOTA,2023,"23069562"
"228100",EEMTI DEPUTADO PAULINO ROCHA,2023,"23068710"
"228101",EEFM PROFESSOR PAULO AYRTON DE ARAÚJO,2023,"23075775"
"228102",EEMTI DEPUTADO PAULO BENEVIDES,2023,"23075791"
"228103",EEMTI POETA OTACILIO COLARES,2023,"23214457"
"228104",EEMTI PROFESSORA TELINA BARBOSA DA COSTA,2023,"23068523"
"228105",EEFM ALMIRANTE TAMANDARÉ,2023,"23077808"
"228106",EEMTI PROFESSORA TECLA FERREIRA,2023,"23077883"
"228107",EEMTI WALTER DE SA CAVALCANTE,2023,"23069244"
"228108",EEM GOVERNADOR ADAUTO BEZERRA,2023,"23064684"
"228109",EEMTI ESTADO DO AMAZONAS,2023,"23069511"
"228110",EEFM ANÍSIO TEIXEIRA,2023,"23065214"
"228111",CEJA PROFESSOR MOREIRA CAMPOS,2023,"23225653"
"228112",CEJA PROFESSOR JOSÉ NEUDSON BRAGA,2023,"23188510"
"228113",EEF EDUCANDÁRIO SANTA CLARA,2023,"23225459"
"228114",EEMTI GENERAL EUDORO CORREA,2023,"23069767"
"228115",EEMTI SENADOR FERNANDES TAVORA,2023,"23069627"
"228116",EEFM FIGUEIREDO CORREIA,2023,"23070242"
"228117",EEFM PROFESSOR HERMENEGILDO FIRMEZA,2023,"23071001"
"228118",EEFM MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,2023,"23071095"
"228119",EEMTI PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,2023,"23071087"
"228120",INSTITUTO DE EDUCAÇÃO DO CEARÁ,2023,"23066717"
"228121",EEFM PROFESSOR JÁDER MOREIRA DE CARVALHO,2023,"23071460"
"228122",EEMTI JENNY GOMES,2023,"23071591"
"228123",EEMTI JOÃO MATOS,2023,"23069260"
"228124",EEFM JOAQUIM ALVES,2023,"23072008"
"228125",EEEP JOAQUIM MOREIRA DE SOUSA,2023,"23068884"
"228126",EEMTI PROFESSOR CORONEL JOSE AURELIO CAMARA,2023,"23072199"
"228127",EEEP JUAREZ TÁVORA,2023,"23072750"
"228128",EEMTI MARIA THOMASIA,2023,"23078669"
"228129",EEFM PROFESSOR MÁRIO SCHEMBERG,2023,"23225386"
"228130",EEMTI ESTADO DO PARANÁ,2023,"23068841"
"228131",EEEP PAULO VI,2023,"23075864"
"228132",EEF CENTRO DOS RETALHISTAS,2023,"23077018"
"228133",EEFM PROFESSORA ADALGISA BONFIM SOARES,2023,"23064676"
"228134",EEFM PROFESSORA ADÉLIA BRASIL FEIJÓ,2023,"23186364"
"228135",EEFM SANTO AMARO,2023,"23225360"
"228136",EEF PADRE JOSÉ ARIMATÉIA DINIZ,2023,R5PJAD
"228137",CAIC MARIA ALVES CARIOCA,2023,"23188154"
"228138",CEJA ADELINO ALCÂNTARA FILHO,2023,"23064706"
"228139",CEJA JOSÉ WALTER,2023,"23225262"
"228140",EEEP PROFESSOR CÉSAR CAMPELO,2023,"23069040"
"228141",EEFM PROFESSORA DIVA CABRAL,2023,"23067918"
"228142",EEMTI PROFESSOR EDMILSON GUIMARAES DE ALMEIDA,2023,"23068183"
"228143",EEF SÃO FRANCISCO DE ASSIS,2023,"23233168"
"228144",EEFM SÃO FRANCISCO DE ASSIS,2023,"23069988"
"228145",EEFM DOUTOR GENTIL BARREIRA,2023,"23070552"
"228146",EEEP ÍCARO DE SOUSA MOREIRA,2023,"23323426"
"228147",EEMTI DEPUTADO IRAPUAN CAVALCANTE PINHEIRO,2023,"23071370"
"228148",EEMTI IRMAO URBANO GONZALEZ RODRIGUEZ,2023,"23186518"
"228149",EEFM DEPUTADO JOACI PEREIRA,2023,"23069490"
"228150",EEMTI PROFESSOR JOCIE CAMINHA DE MENEZES,2023,"23068965"
"228151",EEFM JOSÉ LEOPOLDINO DA SILVA FILHO,2023,"23068914"
"228152",EEMTI PROFESSOR JOSÉ MARIA CAMPOS DE OLIVEIRA,2023,"23072431"
"228153",EEFM SÃO JOSÉ,2023,"23264985"
"228154",EEFM DONA JÚLIA ALVES PESSOA,2023,"23068566"
"228155",EEM LICEU DO CONJUNTO CEARÁ,2023,"23225416"
"228156",LICEU ESTADUAL PROFESSOR DOMINGOS BRASILEIRO ,2023,R5LEPDB
"228157",EEMTI ESTADO DO MARANHÃO,2023,"23068825"
"228158",EEMTI PROFESSORA MARIA ANTONIETA NUNES,2023,"23065486"
"228159",EEMTI PROFESSORA MARIA MARGARIDA DA CASTRO ALMEIDA,2023,"23073713"
"228160",EEFM MICHELSON NOBRE DA SILVA,2023,"23233893"
"228161",EEEP PROFESSOR ONÉLIO PORTO,2023,"23069074"
"228162",EEMTI SENADOR OSIRES PONTES,2023,"23069163"
"228163",EEM PROFESSOR OTÁVIO TERCEIRO DE FARIAS,2023,"23075430"
"228164",EEMTI POETA PATATIVA DO ASSARE,2023,"23233885"
"228165",EEFM PAULO ELPÍDIO,2023,"23234296"
"228166",EEMTI PROFESSOR PLACIDO ADERALDO CASTELO,2023,"23069082"
"228167",EEFM POLIVALENTE MODELO DE FORTALEZA,2023,"23070382"
"228168",EEFM DOUTOR UBIRAJARA ÍNDIO DO CEARÁ,2023,"23078170"
"228169",EEFM PARQUE PRESIDENTE VARGAS,2023,"23078340"
"228170",EEF SÃO VICENTE,2023,"23227710"
"228171",EEMTI PERBOYRE E SILVA,2023,"23076194"
"228172",EEMTI CAIC SENADOR CARLOS JEREISSATI,2023,"23185112"
"228173",EEM EDSON CORREA,2023,"23062312"
"228174",EEMTI PRESIDENTE JOSÉ SARNEY,2023,"23062738"
"228175",EEMTI DOM ALOISIO LORSCHEIDER,2023,"23190337"
"228176",EEMTI ROMEU DE CASTRO MENEZES,2023,"23063505"
"228177",EEMTI ROTARY CLUB SÃO MIGUEL,2023,"23063076"
"228178",EEEP PROFESSORA MARLY FERREIRA MARTINS,2023,"23063041"
"228179",EEFM ELIEZER DE FREITAS GUIMARÃES,2023,"23062347"
"228180",EEMTI JOSE ALEXANDRE,2023,"23062703"
"228181",EEMTI JOSE MARIA PONTES DA ROCHA,2023,"23062720"
"228182",EEMTI VICENTE ARRUDA,2023,"23063599"
"228183",EEM PROFESSOR FLÁVIO PONTES,2023,"23080370"
"228184",EEEP GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA,2023,"23080841"
"228185",EEMTI PROFESSOR ANTONIO MARTINS FILHO,2023,"23079649"
"228186",EEMTI ADAHIL BARRETO CAVALCANTE,2023,"23079495"
"228187",EEMTI PROFESSOR CLODOALDO PINTO,2023,"23079959"
"228188",EEM JOSÉ MILTON DE VASCONCELOS DIAS,2023,"23080710"
"228189",EEMTI ALBANIZA ROCHA SARASATE,2023,"23079533"
"228190",EEMTI CARNEIRO DE MENDONÇA,2023,"23079851"
"228191",EEM BRANCA CARNEIRO DE MENDONCA,2023,"23062126"
"228192",EEMTI JOSÉ DE BORBA VASCONCELOS,2023,"23081830"
"228193",EEMTI PROFESSOR EDMILSON PINHEIRO,2023,"23080132"
"228194",EEEP SALABERGA TORQUATO GOMES DE MATOS,2023,"23081996"
"228195",EEMTI EUNIVE WEAVER,2023,"23082160"
"228196",EEFM ANTONIO MARQUES DE ABREU,2023,"23081988"
"228197",EEMTI ANCHIETA,2023,"23081945"
"228198",EEFM LUIZ GIRÃO,2023,"23083255"
"228199",EEMTI MANUEL FERREIRA DA SILVA,2023,"23064510"
"228200",EEM ANA BEZERRA DE SÁ,2023,"23064323"
"228201",EEMTI RAIMUNDO TOMAZ,2023,"23061499"
"228202",EEMTI CORONEL OSVALDO STUDART,2023,"23061693"
"228203",EEMTI LIA SIDOU,2023,"23060948"
"228204",EEFM TELINA MATOS PIRES,2023,"23061545"
"228205",EEFM MIRIAN PORTO MOTA,2023,"23083816"
"228206",EEMTI DESEMBARGADOR RAIMUNDO DE CARVALHO LIMA,2023,"23083654"
"228207",EEMTI JOSE TRISTAO FILHO,2023,"23078901"
"228208",EEMTI CASIMIRO LEITE DE OLIVEIRA,2023,"23083476"
"228209",EEFM DEPUTADO FAUSTO AGUIAR ARRUDA,2023,"23083549"
"228210",EEEP PROFESSORA LUÍZA DE TEODORO VIEIRA,2023,"23083794"
"228211",EEFM TENENTE MÁRIO LIMA,2023,"23081007"
"228212",EEMTI PROFESSORA FRANCISCA ESTRELA TORQUATO FIRMEZA,2023,"23180226"
"228213",EEEP PROFESSOR FRANCISCO ARISTÓTELES DE SOUSA,2023,"23564032"
"228214",EEEP MARIA CARMEM VIEIRA MOREIRA,2023,"23564059"
"228215",EEEP JOSÉ IVANILTON NOCRATO,2023,"23235683"
"228216",EEEP PROFESSOR ANTONIO VALMIR DA SILVA,2023,"23235675"
"228217",EEMTI ANTONIO LUIZ COELHO,2023,"23249676"
"228218",EEM MANOEL SENHOR DE MELO FILHO,2023,"23462337"
"228219",EEM PROFESSORA FRANCISCA LINHARES DE SOUSA,2023,"23510986"
"228220",ESCOLA INDÍGENA CHUÍ,2023,"23239174"
"228221",ESCOLA INDÍGENA TAPEBA DO TRILHO,2023,"23215682"
"228222",ESCOLA INDÍGENA ÍNDIOS TAPEBA,2023,"23215674"
"228223",EEEP EUSÉBIO DE QUEIROZ,2023,"23235691"
"228224",EEEP PROFESSORA ALDA FAÇANHA,2023,"23242949"
"228225",COLÉGIO ESTADUAL RUI BARBOSA,2023,"23223081"
"228226",LICEU PROFESSOR FRANCISCO OSCAR RODRIGUES,2023,"23223030"
"228227",EEMTI ANTONIO GERALDO DE LIMA,2023,"23244992"
"228228",LICEU DE CAUCAIA,2023,"23236353"
"228229",EEFM ALOÍSIO LEO ARLINDO LORSCHEIDER,2023,"23243864"
"228230",EEMTI RAUL TAVARES CAVALCANTE,2023,"23462329"
"228231",EEM ALICE MOREIRA DE OLIVEIRA,2023,"23462345"
"228232",EEM RITA ESTELITA DOS SANTOS RODRIGUES,2023,"23034009"
"228233",EEEP LUIZ GONZAGA FONSECA MOTA,2023,"23034190"
"228234",EEMTI PROFESSORA ESTEFANIA MATOS,2023,"23041889"
"228235",EEM MONSENHOR CATÃO PORFÍRIO SAMPAIO,2023,"23041854"
"228236",EEEP ADRIANO NOBRE,2023,"23041790"
"228237",EEMTI ANTONIO CUSTODIO DE MESQUITA,2023,"23041811"
"228238",EEM JOAQUIM MAGALHÃES,2023,"23036010"
"228239",EEFM ANASTÁCIO ALVES BRAGA,2023,"23035684"
"228240",EEMTI CORONEL MURILO SERPA,2023,"23036273"
"228241",EEMTI HILDEBERTO BARROSO,2023,"23038004"
"228242",EEM NOSSA SENHORA DA ASSUNÇÃO,2023,"23036710"
"228243",EEFM JOSEFA BRAGA BARROSO,2023,"23021772"
"228244",EEMTI VICENTE ANTENOR FERREIRA GOMES,2023,"23022060"
"228245",EEM HERMÍNIO BARROSO,2023,"23040181"
"228246",EEMTI PROFESSORA MARIA LUIZA SABÓIA RIBEIRO,2023,"23040297"
"228247",EEM ENGENHEIRO AGEU ROMERO,2023,"23040491"
"228248",EEEP FLÁVIO GOMES GRANJEIRO,2023,"23040629"
"228249",EEM DEPUTADO FERNANDO MOTA,2023,"23046490"
"228250",EEM RAIMUNDO NONATO RIBEIRO,2023,"23038861"
"228251",EEFM LUIZA BEZERRA DE FARIAS,2023,"23042877"
"228252",EEMTI MATILDE RODRIGUES VASCONCELOS,2023,"23044039"
"228253",EEM MONSENHOR ANTERO JOSÉ DE LIMA,2023,"23043660"
"228254",EEM PADRE RODOLFO FERREIRA DA CUNHA,2023,"23040017"
"228255",EEM SABINO NUNES DA SILVA,2023,"23046449"
"228256",EEMTI TABELIAO JOSE RIBEIRO GUIMARAES,2023,"23045493"
"228257",EEM ETELVINA GOMES BEZERRA,2023,"23045230"
"228258",EEM SÃO SEBASTIÃO,2023,"23044560"
"228259",EEM WALDEMAR ALCÂNTARA,2023,"23041404"
"228260",EEFM EDITE ALCÂNTARA MOTA,2023,"23041510"
"228261",EEM FURTUNATO SEVERIANO DA COSTA,2023,"23039027"
"228262",EEFM ADELINO ALCÂNTARA FILHO,2023,"23041412"
"228263",EEMTI ADELINO CUNHA ALCANTARA,2023,"23269014"
"228264",EEEP RITA AGUIAR BARBOSA,2023,"23320214"
"228265",EEM MARIA IRACEMA UCHOA SALES,2023,"23043130"
"228266",EEM MARIA NAZARÉ DE SOUSA,2023,"23545402"
"228267",EEEP ALAN PINHO TABOSA,2023,"23545380"
"228268",EEEP PROFESSORA ABIGAIL SAMPAIO,2023,"23545372"
"228269",CEJA PADRE LUIZ GONZAGA XAVIER DE LIMA,2023,"23221119"
"228270",EEEP JOSÉ RIBEIRO DAMASCENO,2023,"23545399"
"228271",EEMTI CARMINHA VASCONCELOS,2023,"23008300"
"228272",EEMTI PROFESSORA MARIETA SANTOS,2023,"23002115"
"228273",EEMTI SAO FRANCISCO DA CRUZ,2023,"23004258"
"228274",EEM JOSÉ TEIXEIRA DE ALBUQUERQUE,2023,"23007036"
"228275",EEM TOMAZ POMPEU DE SOUSA BRASIL,2023,"23174986"
"228276",EEMTI RICARDO DE SOUSA NEVES,2023,"23007648"
"228277",EEM LUZIA ARAÚJO BARROS,2023,"23006307"
"228278",EEMTI MARIA CONCEICAO DE ARAUJO,2023,"23001011"
"228279",CEJA PADRE ANTÔNIO TOMÁS,2023,"23216328"
"228280",EEMTI MARIA ALICE RAMOS GOMES,2023,"23236477"
"228281",ESCOLA INDÍGENA TREMEMBÉ JOSÉ CABRAL DE SOUSA,2023,"23215747"
"228282",ESCOLA INDÍGENA TREMEMBÉ MARIA VENÂNCIA,2023,"23215720"
"228283",EEEP JÚLIO FRANÇA,2023,"23272317"
"228284",EEMTI VALDO DE VASCONCELOS RIOS,2023,"23506989"
"228285",EEMTI PROFESSORA THEOLINA DE MURYLLO ZACAS,2023,"23545453"
"228286",EEEP MARTA MARIA GIFFONI DE SOUSA,2023,"23563990"
"228287",EEMTI PREFEITO JOSE MARIA MONTEIRO,2023,"23545437"
"228288",EEMTI FRANCISCO PORCIANO FERREIRA,2023,"23545429"
"228289",EEM FRANCISCO ARAÚJO BARROS,2023,"23545445"
"228290",EEMTI VICENTE DE PAULO DA COSTA,2023,"23545410"
"228291",EEFM CORONEL LUIZ FELIPE,2023,"23005157"
"228292",EEEP MONSENHOR EXPEDITO DA SILVEIRA DE SOUSA,2023,"23002590"
"228293",EEMTI PROFESSOR IVAN PEREIRA DE CARVALHO,2023,"23002468"
"228294",EEM OLÍMPIO SAMPAIO DA SILVA,2023,"23016604"
"228295",EEM MURILO BRAGA,2023,"23228717"
"228296",EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA,2023,"23004088"
"228297",EEMTI SAO JOSE,2023,"23005033"
"228298",CEJA GUILHERME GOUVEIA,2023,"23245247"
"228299",EEEP GUILHERME TELES GOUVEIA,2023,"23236655"
"228300",EEM MONSENHOR JOSÉ AUGUSTO DA SILVA,2023,"23236574"
"228301",EEM JAIME LAURINDO DA SILVA,2023,"23234580"
"228302",CEJA JOÃO DA SILVA RAMOS,2023,"23236493"
"228303",EEMTI DEPUTADO MURILO AGUIAR,2023,"23265795"
"228304",EEM AUTON ARAGÃO,2023,"23026596"
"228305",EEM DONA THEREZA ODETTE,2023,"23027584"
"228306",EEMTI DELMIRO GOUVEIA,2023,"23026693"
"228307",EEM DEPUTADO MANOEL RODRIGUES,2023,"23014385"
"228308",EEM DOUTOR JÚLIO DE CARVALHO,2023,"23014202"
"228309",EEMTI MONSENHOR AGUIAR,2023,"23011769"
"228310",EEM TANCREDO NUNES DE MENEZES,2023,"23012676"
"228311",EEMTI FLÁVIO RIBEIRO LIMA,2023,"23013125"
"228312",EEM GRIJALVA COSTA,2023,"23013176"
"228313",EEEP GOVERNADOR WALDEMAR ALCÂNTARA,2023,"23013680"
"228314",EEM MONSENHOR MELO,2023,"23010665"
"228315",EEFM FARIAS BRITO,2023,"23010886"
"228316",EEFM DEPUTADO TOMAZ BRANDÃO,2023,"23011661"
"228317",EEM MINISTRO ANTONI0O COELHO,2023,"23010851"
"228318",EEM MARIA MARINA SOARES,2023,"23009748"
"228319",EEMTI MONSENHOR ANTONINO,2023,"23009578"
"228320",EEMTI ANTONIO RAIMUNDO DE MELO,2023,"23008814"
"228321",EEM JOAQUIM BASTOS GONÇALVES,2023,"23245000"
"228322",EEM DE CROATÁ FLÁVIO RODRIGUES,2023,"23242426"
"228323",EEEP PROFESSOR SEBASTIAO VASCONCELOS SOBRINHO,2023,"23564024"
"228324",EEEP DEPUTADO JOSÉ MARIA MELO,2023,"23564318"
"228325",EEM ANTONIO PEREIRA DE FARIAS,2023,"23237775"
"228326",CEJA PROFESSORA OFELIA PORTELA MOITA,2023,"23227362"
"228327",CEJA DOUTOR GERARDO CAMELO MADEIRA,2023,"23231939"
"228328",EEMTI DR JOÃO ALMIR DE FREITAS BRANDÃO,2023,"23236434"
"228329",EEEP ISAÍAS GONÇALVES DAMASCENO,2023,"23245018"
"228330",EEMTI IRMÃ LINS,2023,"23244780"
"228331",LICEU DE TIANGUÁ JOSÉ NI MOREIRA,2023,"23265876"
"228332",EEEP JOSÉ VICTOR FONTENELLE FILHO,2023,"23244712"
"228333",EEM PROFESSORA ROSA MARTINS CAMELO MELO,2023,"23249900"
"228334",EEM DE ARAPÁ,2023,"23246324"
"228335",EEEP ANTONIO TARCÍSIO ARAGÃO,2023,"23564008"
"228336",EEM FRANCISCO DE ALMEIDA MONTE,2023,"23016876"
"228337",EEM DONA MARIETA CALS,2023,"23018178"
"228338",EEM VILEBALDO AGUIAR,2023,"23015594"
"228339",EEFM ELZA GOERSCH,2023,"23018445"
"228340",EEM MONSENHOR LINHARES,2023,"23019344"
"228341",EEMTI PRISCILA MACIEL DE FRANCA,2023,"23031530"
"228342",EEMTI GOVERNADOR ADAUTO BEZERRA,2023,"23020431"
"228343",EEMTI WILEBALDO AGUIAR,2023,"23021322"
"228344",EEM MONSENHOR FURTADO,2023,"23017368"
"228345",EEM JOSÉ CLÁUDIO DE ARAÚJO,2023,"23022248"
"228346",EEMTI HUET ARRUDA,2023,"23016230"
"228347",EEMTI FRANCISCO SOARES DE OLIVEIRA,2023,"23029153"
"228348",EEM PLÁCIDO ADERALDO CASTELO,2023,"23022655"
"228349",EEM CORONEL ALFREDO SILVANO,2023,"23029943"
"228350",EEEP FRANCISCA CASTRO DE MESQUITA,2023,"23030046"
"228351",EEM NAZARÉ SEVERIANO,2023,"23023953"
"228352",EEM CORONEL APOLIANO,2023,"23024291"
"228353",EEMTI MONSENHOR JOSÉ GERARDO FERREIRA GOMES,2023,"23025140"
"228354",EEMTI DEPUTADO CESARIO BARRETO LIMA,2023,"23026359"
"228355",EEMTI DOM JOSÉ TUPINAMBÁ DA FROTA,2023,"23025190"
"228356",EEMTI PROFESSORA CARMOSINA FERREIRA GOMES,2023,"23024658"
"228357",EEM PROFESSOR ARRUDA,2023,"23024631"
"228358",EEM PROFESSOR LUIS FELIPE,2023,"23025263"
"228359","4º COLEGIO DA PM CE MINISTRO JARBAS PASSARINHO",2023,"23025000"
"228360",EEMTI ISRAEL LEOCÁDIO DE VASCONCELOS,2023,"23025832"
"228361",EEMTI SINHA SABOIA,2023,"23025611"
"228362",EEM DOUTOR JOÃO RIBEIRO RAMOS,2023,"23025034"
"228363",CEJA PROFESSORA CECY CIALDINE,2023,"23203390"
"228364",EEMTI AYRES DE SOUSA,2023,"23025905"
"228365",EEMTI WALDIR LEOPERCIO,2023,"23030631"
"228366",EEMTI PREFEITO JOSÉ EUCLIDES FERREIRA GOMES JUNIOR,2023,"23185287"
"228367",EEM ANTÔNIO CUSTÓDIO,2023,"23015705"
"228368",EEFM PROFISSIONAL SÃO JOSÉ,2023,"23025204"
"228369",EEM RAIMUNDO DA CUNHA BRITO,2023,"23236507"
"228370",EEEP DOM WALFRIDO TEIXEIRA VIEIRA,2023,"23236442"
"228371",EEMTI AGOSTINHO NERES PORTELA,2023,"23247754"
"228372",EEMTI DIRETORA MARIA DILMA BASTOS FERREIRA,2023,"23019565"
"228373",EEM DOUTOR JOSÉ EUCLIDES FERREIRA GOMES JÚNIOR,2023,"23264101"
"228374",EEEP PROFESSORA LYSIA PIMENTEL GOMES SAMPAIO SALES,2023,"23238933"
"228375",EEM ANTONIO NEGREIROS BASTOS,2023,"23545500"
"228376",EEM MANOEL BARBOZA MACIEL,2023,"23545518"
"228377",EEEP FRANCISCA MAURA MARTINS,2023,"23236027"
"228378",EEM FLORA DE QUEIROZ TELES,2023,"23015322"
"228379",EEEP FRANCISCO DAS CHAGAS VASCONCELOS,2023,"23243538"
